"source","target","type","id","label","weight"
116,117,"Directed",4452,NA,1
116,127,"Directed",4453,NA,1
116,128,"Directed",4454,NA,1
116,130,"Directed",4455,NA,1
116,133,"Directed",4456,NA,1
116,136,"Directed",4457,NA,1
116,137,"Directed",4458,NA,1
116,138,"Directed",4459,NA,1
116,142,"Directed",4460,NA,1
116,144,"Directed",4461,NA,1
117,24,"Directed",4462,NA,1
117,35,"Directed",4463,NA,1
117,49,"Directed",4464,NA,1
117,52,"Directed",4465,NA,1
117,54,"Directed",4466,NA,1
117,57,"Directed",4467,NA,1
117,58,"Directed",4468,NA,1
117,70,"Directed",4469,NA,1
117,71,"Directed",4470,NA,1
117,73,"Directed",4471,NA,1
117,74,"Directed",4472,NA,1
117,79,"Directed",4473,NA,1
117,84,"Directed",4474,NA,1
117,85,"Directed",4475,NA,1
117,87,"Directed",4476,NA,1
117,88,"Directed",4477,NA,1
117,89,"Directed",4478,NA,1
117,93,"Directed",4479,NA,1
117,94,"Directed",4480,NA,1
117,95,"Directed",4481,NA,1
117,96,"Directed",4482,NA,1
117,98,"Directed",4483,NA,1
117,99,"Directed",4484,NA,1
117,102,"Directed",4485,NA,1
117,103,"Directed",4486,NA,1
117,107,"Directed",4487,NA,1
117,108,"Directed",4488,NA,1
117,114,"Directed",4489,NA,1
117,115,"Directed",4490,NA,1
117,116,"Directed",4491,NA,1
117,118,"Directed",4492,NA,1
117,119,"Directed",4493,NA,1
117,122,"Directed",4494,NA,1
117,123,"Directed",4495,NA,1
117,124,"Directed",4496,NA,1
117,125,"Directed",4497,NA,1
117,127,"Directed",4498,NA,1
117,128,"Directed",4499,NA,1
117,129,"Directed",4500,NA,1
117,130,"Directed",4501,NA,1
117,133,"Directed",4502,NA,1
117,134,"Directed",4503,NA,1
117,136,"Directed",4504,NA,1
117,137,"Directed",4505,NA,1
117,138,"Directed",4506,NA,1
117,143,"Directed",4507,NA,1
117,146,"Directed",4508,NA,1
117,148,"Directed",4509,NA,1
118,27,"Directed",4510,NA,1
118,29,"Directed",4511,NA,1
118,35,"Directed",4512,NA,1
118,54,"Directed",4513,NA,1
118,55,"Directed",4514,NA,1
118,71,"Directed",4515,NA,1
118,79,"Directed",4516,NA,1
118,88,"Directed",4517,NA,1
118,89,"Directed",4518,NA,1
118,93,"Directed",4519,NA,1
118,95,"Directed",4520,NA,1
118,102,"Directed",4521,NA,1
118,107,"Directed",4522,NA,1
118,111,"Directed",4523,NA,1
118,115,"Directed",4524,NA,1
118,117,"Directed",4525,NA,1
118,119,"Directed",4526,NA,1
118,122,"Directed",4527,NA,1
118,123,"Directed",4528,NA,1
118,124,"Directed",4529,NA,1
118,125,"Directed",4530,NA,1
118,127,"Directed",4531,NA,1
118,128,"Directed",4532,NA,1
118,129,"Directed",4533,NA,1
118,131,"Directed",4534,NA,1
118,133,"Directed",4535,NA,1
118,134,"Directed",4536,NA,1
118,138,"Directed",4537,NA,1
118,139,"Directed",4538,NA,1
118,148,"Directed",4539,NA,1
119,4,"Directed",4540,NA,1
119,11,"Directed",4541,NA,1
119,19,"Directed",4542,NA,1
119,20,"Directed",4543,NA,1
119,24,"Directed",4544,NA,1
119,25,"Directed",4545,NA,1
119,29,"Directed",4546,NA,1
119,35,"Directed",4547,NA,1
119,36,"Directed",4548,NA,1
119,45,"Directed",4549,NA,1
119,49,"Directed",4550,NA,1
119,52,"Directed",4551,NA,1
119,54,"Directed",4552,NA,1
119,55,"Directed",4553,NA,1
119,57,"Directed",4554,NA,1
119,58,"Directed",4555,NA,1
119,59,"Directed",4556,NA,1
119,64,"Directed",4557,NA,1
119,69,"Directed",4558,NA,1
119,70,"Directed",4559,NA,1
119,71,"Directed",4560,NA,1
119,73,"Directed",4561,NA,1
119,75,"Directed",4562,NA,1
119,79,"Directed",4563,NA,1
119,80,"Directed",4564,NA,1
119,81,"Directed",4565,NA,1
119,86,"Directed",4566,NA,1
119,87,"Directed",4567,NA,1
119,88,"Directed",4568,NA,1
119,89,"Directed",4569,NA,1
119,93,"Directed",4570,NA,1
119,95,"Directed",4571,NA,1
119,99,"Directed",4572,NA,1
119,100,"Directed",4573,NA,1
119,102,"Directed",4574,NA,1
119,103,"Directed",4575,NA,1
119,110,"Directed",4576,NA,1
119,111,"Directed",4577,NA,1
119,114,"Directed",4578,NA,1
119,115,"Directed",4579,NA,1
119,116,"Directed",4580,NA,1
119,117,"Directed",4581,NA,1
119,118,"Directed",4582,NA,1
119,122,"Directed",4583,NA,1
119,124,"Directed",4584,NA,1
119,125,"Directed",4585,NA,1
119,126,"Directed",4586,NA,1
119,127,"Directed",4587,NA,1
119,128,"Directed",4588,NA,1
119,129,"Directed",4589,NA,1
119,130,"Directed",4590,NA,1
119,131,"Directed",4591,NA,1
119,132,"Directed",4592,NA,1
119,133,"Directed",4593,NA,1
119,134,"Directed",4594,NA,1
119,135,"Directed",4595,NA,1
119,136,"Directed",4596,NA,1
119,137,"Directed",4597,NA,1
119,138,"Directed",4598,NA,1
119,139,"Directed",4599,NA,1
119,140,"Directed",4600,NA,1
119,142,"Directed",4601,NA,1
119,143,"Directed",4602,NA,1
119,144,"Directed",4603,NA,1
119,145,"Directed",4604,NA,1
119,146,"Directed",4605,NA,1
119,147,"Directed",4606,NA,1
119,148,"Directed",4607,NA,1
120,11,"Directed",4608,NA,1
120,27,"Directed",4609,NA,1
120,35,"Directed",4610,NA,1
120,40,"Directed",4611,NA,1
120,45,"Directed",4612,NA,1
120,110,"Directed",4613,NA,1
120,111,"Directed",4614,NA,1
120,112,"Directed",4615,NA,1
120,117,"Directed",4616,NA,1
120,123,"Directed",4617,NA,1
120,124,"Directed",4618,NA,1
120,125,"Directed",4619,NA,1
120,128,"Directed",4620,NA,1
120,129,"Directed",4621,NA,1
120,131,"Directed",4622,NA,1
120,134,"Directed",4623,NA,1
120,136,"Directed",4624,NA,1
120,137,"Directed",4625,NA,1
120,139,"Directed",4626,NA,1
120,142,"Directed",4627,NA,1
121,6,"Directed",4628,NA,1
121,34,"Directed",4629,NA,1
121,35,"Directed",4630,NA,1
121,39,"Directed",4631,NA,1
121,40,"Directed",4632,NA,1
121,88,"Directed",4633,NA,1
121,89,"Directed",4634,NA,1
121,110,"Directed",4635,NA,1
121,114,"Directed",4636,NA,1
121,115,"Directed",4637,NA,1
121,116,"Directed",4638,NA,1
121,120,"Directed",4639,NA,1
121,122,"Directed",4640,NA,1
121,125,"Directed",4641,NA,1
121,133,"Directed",4642,NA,1
121,137,"Directed",4643,NA,1
121,138,"Directed",4644,NA,1
121,146,"Directed",4645,NA,1
121,147,"Directed",4646,NA,1
122,4,"Directed",4647,NA,1
122,6,"Directed",4648,NA,1
122,10,"Directed",4649,NA,1
122,11,"Directed",4650,NA,1
122,12,"Directed",4651,NA,1
122,13,"Directed",4652,NA,1
122,14,"Directed",4653,NA,1
122,15,"Directed",4654,NA,1
122,16,"Directed",4655,NA,1
122,17,"Directed",4656,NA,1
122,18,"Directed",4657,NA,1
122,19,"Directed",4658,NA,1
122,20,"Directed",4659,NA,1
122,21,"Directed",4660,NA,1
122,24,"Directed",4661,NA,1
122,25,"Directed",4662,NA,1
122,27,"Directed",4663,NA,1
122,28,"Directed",4664,NA,1
122,29,"Directed",4665,NA,1
122,31,"Directed",4666,NA,1
122,33,"Directed",4667,NA,1
122,34,"Directed",4668,NA,1
122,35,"Directed",4669,NA,1
122,36,"Directed",4670,NA,1
122,37,"Directed",4671,NA,1
122,39,"Directed",4672,NA,1
122,40,"Directed",4673,NA,1
122,41,"Directed",4674,NA,1
122,43,"Directed",4675,NA,1
122,45,"Directed",4676,NA,1
122,51,"Directed",4677,NA,1
122,52,"Directed",4678,NA,1
122,54,"Directed",4679,NA,1
122,55,"Directed",4680,NA,1
122,56,"Directed",4681,NA,1
122,57,"Directed",4682,NA,1
122,59,"Directed",4683,NA,1
122,63,"Directed",4684,NA,1
122,70,"Directed",4685,NA,1
122,71,"Directed",4686,NA,1
122,79,"Directed",4687,NA,1
122,81,"Directed",4688,NA,1
122,83,"Directed",4689,NA,1
122,84,"Directed",4690,NA,1
122,88,"Directed",4691,NA,1
122,89,"Directed",4692,NA,1
122,91,"Directed",4693,NA,1
122,92,"Directed",4694,NA,1
122,93,"Directed",4695,NA,1
122,95,"Directed",4696,NA,1
122,96,"Directed",4697,NA,1
122,98,"Directed",4698,NA,1
122,99,"Directed",4699,NA,1
122,100,"Directed",4700,NA,1
122,102,"Directed",4701,NA,1
122,103,"Directed",4702,NA,1
122,104,"Directed",4703,NA,1
122,107,"Directed",4704,NA,1
122,110,"Directed",4705,NA,1
122,111,"Directed",4706,NA,1
122,112,"Directed",4707,NA,1
122,114,"Directed",4708,NA,1
122,115,"Directed",4709,NA,1
122,116,"Directed",4710,NA,1
122,117,"Directed",4711,NA,1
122,118,"Directed",4712,NA,1
122,119,"Directed",4713,NA,1
122,120,"Directed",4714,NA,1
122,123,"Directed",4715,NA,1
122,124,"Directed",4716,NA,1
122,125,"Directed",4717,NA,1
122,126,"Directed",4718,NA,1
122,127,"Directed",4719,NA,1
122,128,"Directed",4720,NA,1
122,130,"Directed",4721,NA,1
122,131,"Directed",4722,NA,1
122,132,"Directed",4723,NA,1
122,133,"Directed",4724,NA,1
122,134,"Directed",4725,NA,1
122,135,"Directed",4726,NA,1
122,136,"Directed",4727,NA,1
122,137,"Directed",4728,NA,1
122,138,"Directed",4729,NA,1
122,139,"Directed",4730,NA,1
122,143,"Directed",4731,NA,1
122,144,"Directed",4732,NA,1
122,145,"Directed",4733,NA,1
122,146,"Directed",4734,NA,1
122,147,"Directed",4735,NA,1
122,148,"Directed",4736,NA,1
123,20,"Directed",4737,NA,1
123,21,"Directed",4738,NA,1
123,24,"Directed",4739,NA,1
123,25,"Directed",4740,NA,1
123,29,"Directed",4741,NA,1
123,31,"Directed",4742,NA,1
123,32,"Directed",4743,NA,1
123,35,"Directed",4744,NA,1
123,39,"Directed",4745,NA,1
123,43,"Directed",4746,NA,1
123,44,"Directed",4747,NA,1
123,45,"Directed",4748,NA,1
123,50,"Directed",4749,NA,1
123,51,"Directed",4750,NA,1
123,54,"Directed",4751,NA,1
123,57,"Directed",4752,NA,1
123,58,"Directed",4753,NA,1
123,63,"Directed",4754,NA,1
123,76,"Directed",4755,NA,1
123,81,"Directed",4756,NA,1
123,86,"Directed",4757,NA,1
123,88,"Directed",4758,NA,1
123,89,"Directed",4759,NA,1
123,93,"Directed",4760,NA,1
123,99,"Directed",4761,NA,1
123,102,"Directed",4762,NA,1
123,107,"Directed",4763,NA,1
123,110,"Directed",4764,NA,1
123,111,"Directed",4765,NA,1
123,116,"Directed",4766,NA,1
123,120,"Directed",4767,NA,1
123,122,"Directed",4768,NA,1
123,124,"Directed",4769,NA,1
123,125,"Directed",4770,NA,1
123,127,"Directed",4771,NA,1
123,128,"Directed",4772,NA,1
123,132,"Directed",4773,NA,1
123,133,"Directed",4774,NA,1
123,134,"Directed",4775,NA,1
123,136,"Directed",4776,NA,1
123,137,"Directed",4777,NA,1
123,138,"Directed",4778,NA,1
123,139,"Directed",4779,NA,1
123,140,"Directed",4780,NA,1
124,4,"Directed",4781,NA,1
124,11,"Directed",4782,NA,1
124,12,"Directed",4783,NA,1
124,13,"Directed",4784,NA,1
124,14,"Directed",4785,NA,1
124,15,"Directed",4786,NA,1
124,17,"Directed",4787,NA,1
124,19,"Directed",4788,NA,1
124,20,"Directed",4789,NA,1
124,21,"Directed",4790,NA,1
124,25,"Directed",4791,NA,1
124,29,"Directed",4792,NA,1
124,31,"Directed",4793,NA,1
124,34,"Directed",4794,NA,1
124,35,"Directed",4795,NA,1
124,36,"Directed",4796,NA,1
124,40,"Directed",4797,NA,1
124,41,"Directed",4798,NA,1
124,45,"Directed",4799,NA,1
124,50,"Directed",4800,NA,1
124,51,"Directed",4801,NA,1
124,54,"Directed",4802,NA,1
124,55,"Directed",4803,NA,1
124,56,"Directed",4804,NA,1
124,58,"Directed",4805,NA,1
124,59,"Directed",4806,NA,1
124,62,"Directed",4807,NA,1
124,63,"Directed",4808,NA,1
124,79,"Directed",4809,NA,1
124,81,"Directed",4810,NA,1
124,86,"Directed",4811,NA,1
124,88,"Directed",4812,NA,1
124,89,"Directed",4813,NA,1
124,93,"Directed",4814,NA,1
124,94,"Directed",4815,NA,1
124,95,"Directed",4816,NA,1
124,98,"Directed",4817,NA,1
124,99,"Directed",4818,NA,1
124,102,"Directed",4819,NA,1
124,103,"Directed",4820,NA,1
124,104,"Directed",4821,NA,1
124,107,"Directed",4822,NA,1
124,108,"Directed",4823,NA,1
124,110,"Directed",4824,NA,1
124,111,"Directed",4825,NA,1
124,114,"Directed",4826,NA,1
124,115,"Directed",4827,NA,1
124,116,"Directed",4828,NA,1
124,117,"Directed",4829,NA,1
124,118,"Directed",4830,NA,1
124,119,"Directed",4831,NA,1
124,120,"Directed",4832,NA,1
124,122,"Directed",4833,NA,1
124,123,"Directed",4834,NA,1
124,127,"Directed",4835,NA,1
124,128,"Directed",4836,NA,1
124,130,"Directed",4837,NA,1
124,133,"Directed",4838,NA,1
124,134,"Directed",4839,NA,1
124,135,"Directed",4840,NA,1
124,137,"Directed",4841,NA,1
124,138,"Directed",4842,NA,1
124,139,"Directed",4843,NA,1
124,145,"Directed",4844,NA,1
124,146,"Directed",4845,NA,1
124,147,"Directed",4846,NA,1
124,148,"Directed",4847,NA,1
125,6,"Directed",4848,NA,1
125,12,"Directed",4849,NA,1
125,16,"Directed",4850,NA,1
125,20,"Directed",4851,NA,1
125,21,"Directed",4852,NA,1
125,24,"Directed",4853,NA,1
125,26,"Directed",4854,NA,1
125,28,"Directed",4855,NA,1
125,34,"Directed",4856,NA,1
125,35,"Directed",4857,NA,1
125,36,"Directed",4858,NA,1
125,39,"Directed",4859,NA,1
125,41,"Directed",4860,NA,1
125,45,"Directed",4861,NA,1
125,50,"Directed",4862,NA,1
125,54,"Directed",4863,NA,1
125,55,"Directed",4864,NA,1
125,57,"Directed",4865,NA,1
125,64,"Directed",4866,NA,1
125,65,"Directed",4867,NA,1
125,71,"Directed",4868,NA,1
125,73,"Directed",4869,NA,1
125,75,"Directed",4870,NA,1
125,79,"Directed",4871,NA,1
125,82,"Directed",4872,NA,1
125,83,"Directed",4873,NA,1
125,85,"Directed",4874,NA,1
125,93,"Directed",4875,NA,1
125,98,"Directed",4876,NA,1
125,99,"Directed",4877,NA,1
125,101,"Directed",4878,NA,1
125,103,"Directed",4879,NA,1
125,106,"Directed",4880,NA,1
125,107,"Directed",4881,NA,1
125,111,"Directed",4882,NA,1
125,114,"Directed",4883,NA,1
125,115,"Directed",4884,NA,1
125,116,"Directed",4885,NA,1
125,117,"Directed",4886,NA,1
125,118,"Directed",4887,NA,1
125,119,"Directed",4888,NA,1
125,120,"Directed",4889,NA,1
125,122,"Directed",4890,NA,1
125,123,"Directed",4891,NA,1
125,127,"Directed",4892,NA,1
125,128,"Directed",4893,NA,1
125,130,"Directed",4894,NA,1
125,131,"Directed",4895,NA,1
125,132,"Directed",4896,NA,1
125,133,"Directed",4897,NA,1
125,134,"Directed",4898,NA,1
125,136,"Directed",4899,NA,1
125,137,"Directed",4900,NA,1
125,138,"Directed",4901,NA,1
125,139,"Directed",4902,NA,1
125,143,"Directed",4903,NA,1
125,146,"Directed",4904,NA,1
125,147,"Directed",4905,NA,1
126,20,"Directed",4906,NA,1
126,45,"Directed",4907,NA,1
126,57,"Directed",4908,NA,1
126,88,"Directed",4909,NA,1
126,102,"Directed",4910,NA,1
126,110,"Directed",4911,NA,1
126,122,"Directed",4912,NA,1
126,127,"Directed",4913,NA,1
126,128,"Directed",4914,NA,1
126,129,"Directed",4915,NA,1
126,133,"Directed",4916,NA,1
126,138,"Directed",4917,NA,1
126,144,"Directed",4918,NA,1
126,148,"Directed",4919,NA,1
127,4,"Directed",4920,NA,1
127,6,"Directed",4921,NA,1
127,19,"Directed",4922,NA,1
127,20,"Directed",4923,NA,1
127,21,"Directed",4924,NA,1
127,24,"Directed",4925,NA,1
127,35,"Directed",4926,NA,1
127,37,"Directed",4927,NA,1
127,43,"Directed",4928,NA,1
127,44,"Directed",4929,NA,1
127,45,"Directed",4930,NA,1
127,50,"Directed",4931,NA,1
127,52,"Directed",4932,NA,1
127,54,"Directed",4933,NA,1
127,57,"Directed",4934,NA,1
127,58,"Directed",4935,NA,1
127,59,"Directed",4936,NA,1
127,62,"Directed",4937,NA,1
127,63,"Directed",4938,NA,1
127,69,"Directed",4939,NA,1
127,70,"Directed",4940,NA,1
127,71,"Directed",4941,NA,1
127,79,"Directed",4942,NA,1
127,85,"Directed",4943,NA,1
127,86,"Directed",4944,NA,1
127,87,"Directed",4945,NA,1
127,88,"Directed",4946,NA,1
127,89,"Directed",4947,NA,1
127,90,"Directed",4948,NA,1
127,91,"Directed",4949,NA,1
127,92,"Directed",4950,NA,1
127,93,"Directed",4951,NA,1
127,94,"Directed",4952,NA,1
127,95,"Directed",4953,NA,1
127,96,"Directed",4954,NA,1
127,98,"Directed",4955,NA,1
127,100,"Directed",4956,NA,1
127,102,"Directed",4957,NA,1
127,103,"Directed",4958,NA,1
127,104,"Directed",4959,NA,1
127,106,"Directed",4960,NA,1
127,107,"Directed",4961,NA,1
127,108,"Directed",4962,NA,1
127,110,"Directed",4963,NA,1
127,111,"Directed",4964,NA,1
127,114,"Directed",4965,NA,1
127,116,"Directed",4966,NA,1
127,117,"Directed",4967,NA,1
127,119,"Directed",4968,NA,1
127,122,"Directed",4969,NA,1
127,123,"Directed",4970,NA,1
127,124,"Directed",4971,NA,1
127,125,"Directed",4972,NA,1
127,126,"Directed",4973,NA,1
127,128,"Directed",4974,NA,1
127,129,"Directed",4975,NA,1
127,130,"Directed",4976,NA,1
127,132,"Directed",4977,NA,1
127,133,"Directed",4978,NA,1
127,134,"Directed",4979,NA,1
127,136,"Directed",4980,NA,1
127,137,"Directed",4981,NA,1
127,138,"Directed",4982,NA,1
127,139,"Directed",4983,NA,1
127,140,"Directed",4984,NA,1
127,146,"Directed",4985,NA,1
127,147,"Directed",4986,NA,1
127,148,"Directed",4987,NA,1
128,6,"Directed",4988,NA,1
128,11,"Directed",4989,NA,1
128,29,"Directed",4990,NA,1
128,35,"Directed",4991,NA,1
128,43,"Directed",4992,NA,1
128,57,"Directed",4993,NA,1
128,75,"Directed",4994,NA,1
128,86,"Directed",4995,NA,1
128,87,"Directed",4996,NA,1
128,88,"Directed",4997,NA,1
128,89,"Directed",4998,NA,1
128,91,"Directed",4999,NA,1
128,93,"Directed",5000,NA,1
128,94,"Directed",5001,NA,1
128,95,"Directed",5002,NA,1
128,96,"Directed",5003,NA,1
128,99,"Directed",5004,NA,1
128,100,"Directed",5005,NA,1
128,102,"Directed",5006,NA,1
128,103,"Directed",5007,NA,1
128,107,"Directed",5008,NA,1
128,110,"Directed",5009,NA,1
128,111,"Directed",5010,NA,1
128,114,"Directed",5011,NA,1
128,115,"Directed",5012,NA,1
128,116,"Directed",5013,NA,1
128,117,"Directed",5014,NA,1
128,119,"Directed",5015,NA,1
128,120,"Directed",5016,NA,1
128,122,"Directed",5017,NA,1
128,123,"Directed",5018,NA,1
128,124,"Directed",5019,NA,1
128,125,"Directed",5020,NA,1
128,126,"Directed",5021,NA,1
128,129,"Directed",5022,NA,1
128,130,"Directed",5023,NA,1
128,133,"Directed",5024,NA,1
128,134,"Directed",5025,NA,1
128,136,"Directed",5026,NA,1
128,137,"Directed",5027,NA,1
128,138,"Directed",5028,NA,1
128,139,"Directed",5029,NA,1
128,140,"Directed",5030,NA,1
128,145,"Directed",5031,NA,1
128,146,"Directed",5032,NA,1
128,147,"Directed",5033,NA,1
129,1,"Directed",5034,NA,1
129,4,"Directed",5035,NA,1
129,6,"Directed",5036,NA,1
129,8,"Directed",5037,NA,1
129,9,"Directed",5038,NA,1
129,10,"Directed",5039,NA,1
129,11,"Directed",5040,NA,1
129,12,"Directed",5041,NA,1
129,15,"Directed",5042,NA,1
129,19,"Directed",5043,NA,1
129,20,"Directed",5044,NA,1
129,21,"Directed",5045,NA,1
129,22,"Directed",5046,NA,1
129,24,"Directed",5047,NA,1
129,25,"Directed",5048,NA,1
129,26,"Directed",5049,NA,1
129,27,"Directed",5050,NA,1
129,28,"Directed",5051,NA,1
129,29,"Directed",5052,NA,1
129,31,"Directed",5053,NA,1
129,32,"Directed",5054,NA,1
129,34,"Directed",5055,NA,1
129,35,"Directed",5056,NA,1
129,36,"Directed",5057,NA,1
129,37,"Directed",5058,NA,1
129,38,"Directed",5059,NA,1
129,40,"Directed",5060,NA,1
129,41,"Directed",5061,NA,1
129,43,"Directed",5062,NA,1
129,44,"Directed",5063,NA,1
129,45,"Directed",5064,NA,1
129,49,"Directed",5065,NA,1
129,50,"Directed",5066,NA,1
129,51,"Directed",5067,NA,1
129,52,"Directed",5068,NA,1
129,53,"Directed",5069,NA,1
129,54,"Directed",5070,NA,1
129,55,"Directed",5071,NA,1
129,56,"Directed",5072,NA,1
129,57,"Directed",5073,NA,1
129,58,"Directed",5074,NA,1
129,59,"Directed",5075,NA,1
129,62,"Directed",5076,NA,1
129,63,"Directed",5077,NA,1
129,66,"Directed",5078,NA,1
129,68,"Directed",5079,NA,1
129,69,"Directed",5080,NA,1
129,70,"Directed",5081,NA,1
129,71,"Directed",5082,NA,1
129,73,"Directed",5083,NA,1
129,74,"Directed",5084,NA,1
129,75,"Directed",5085,NA,1
129,76,"Directed",5086,NA,1
129,77,"Directed",5087,NA,1
129,78,"Directed",5088,NA,1
129,79,"Directed",5089,NA,1
129,80,"Directed",5090,NA,1
129,81,"Directed",5091,NA,1
129,82,"Directed",5092,NA,1
129,84,"Directed",5093,NA,1
129,85,"Directed",5094,NA,1
129,86,"Directed",5095,NA,1
129,87,"Directed",5096,NA,1
129,88,"Directed",5097,NA,1
129,89,"Directed",5098,NA,1
129,91,"Directed",5099,NA,1
129,92,"Directed",5100,NA,1
129,93,"Directed",5101,NA,1
129,94,"Directed",5102,NA,1
129,95,"Directed",5103,NA,1
129,96,"Directed",5104,NA,1
129,98,"Directed",5105,NA,1
129,99,"Directed",5106,NA,1
129,100,"Directed",5107,NA,1
129,102,"Directed",5108,NA,1
129,103,"Directed",5109,NA,1
129,106,"Directed",5110,NA,1
129,107,"Directed",5111,NA,1
129,108,"Directed",5112,NA,1
129,110,"Directed",5113,NA,1
129,111,"Directed",5114,NA,1
129,112,"Directed",5115,NA,1
129,114,"Directed",5116,NA,1
129,115,"Directed",5117,NA,1
129,116,"Directed",5118,NA,1
129,117,"Directed",5119,NA,1
129,118,"Directed",5120,NA,1
129,119,"Directed",5121,NA,1
129,120,"Directed",5122,NA,1
129,122,"Directed",5123,NA,1
129,123,"Directed",5124,NA,1
129,125,"Directed",5125,NA,1
129,126,"Directed",5126,NA,1
129,127,"Directed",5127,NA,1
129,128,"Directed",5128,NA,1
129,130,"Directed",5129,NA,1
129,132,"Directed",5130,NA,1
129,133,"Directed",5131,NA,1
129,134,"Directed",5132,NA,1
129,136,"Directed",5133,NA,1
129,137,"Directed",5134,NA,1
129,138,"Directed",5135,NA,1
129,139,"Directed",5136,NA,1
129,143,"Directed",5137,NA,1
129,144,"Directed",5138,NA,1
129,145,"Directed",5139,NA,1
129,146,"Directed",5140,NA,1
129,148,"Directed",5141,NA,1
130,4,"Directed",5142,NA,1
130,11,"Directed",5143,NA,1
130,13,"Directed",5144,NA,1
130,19,"Directed",5145,NA,1
130,22,"Directed",5146,NA,1
130,24,"Directed",5147,NA,1
130,25,"Directed",5148,NA,1
130,29,"Directed",5149,NA,1
130,35,"Directed",5150,NA,1
130,52,"Directed",5151,NA,1
130,59,"Directed",5152,NA,1
130,63,"Directed",5153,NA,1
130,71,"Directed",5154,NA,1
130,79,"Directed",5155,NA,1
130,89,"Directed",5156,NA,1
130,91,"Directed",5157,NA,1
130,92,"Directed",5158,NA,1
130,93,"Directed",5159,NA,1
130,94,"Directed",5160,NA,1
130,95,"Directed",5161,NA,1
130,98,"Directed",5162,NA,1
130,99,"Directed",5163,NA,1
130,100,"Directed",5164,NA,1
130,102,"Directed",5165,NA,1
130,103,"Directed",5166,NA,1
130,104,"Directed",5167,NA,1
130,105,"Directed",5168,NA,1
130,107,"Directed",5169,NA,1
130,110,"Directed",5170,NA,1
130,111,"Directed",5171,NA,1
130,114,"Directed",5172,NA,1
130,115,"Directed",5173,NA,1
130,116,"Directed",5174,NA,1
130,117,"Directed",5175,NA,1
130,118,"Directed",5176,NA,1
130,119,"Directed",5177,NA,1
130,122,"Directed",5178,NA,1
130,123,"Directed",5179,NA,1
130,124,"Directed",5180,NA,1
130,125,"Directed",5181,NA,1
130,126,"Directed",5182,NA,1
130,127,"Directed",5183,NA,1
130,128,"Directed",5184,NA,1
130,129,"Directed",5185,NA,1
130,131,"Directed",5186,NA,1
130,132,"Directed",5187,NA,1
130,133,"Directed",5188,NA,1
130,134,"Directed",5189,NA,1
130,135,"Directed",5190,NA,1
130,136,"Directed",5191,NA,1
130,137,"Directed",5192,NA,1
130,138,"Directed",5193,NA,1
130,139,"Directed",5194,NA,1
130,142,"Directed",5195,NA,1
130,143,"Directed",5196,NA,1
130,144,"Directed",5197,NA,1
130,145,"Directed",5198,NA,1
130,146,"Directed",5199,NA,1
130,148,"Directed",5200,NA,1
131,4,"Directed",5201,NA,1
131,6,"Directed",5202,NA,1
131,10,"Directed",5203,NA,1
131,11,"Directed",5204,NA,1
131,16,"Directed",5205,NA,1
131,17,"Directed",5206,NA,1
131,19,"Directed",5207,NA,1
131,20,"Directed",5208,NA,1
131,21,"Directed",5209,NA,1
131,24,"Directed",5210,NA,1
131,25,"Directed",5211,NA,1
131,29,"Directed",5212,NA,1
131,31,"Directed",5213,NA,1
131,33,"Directed",5214,NA,1
131,35,"Directed",5215,NA,1
131,40,"Directed",5216,NA,1
131,45,"Directed",5217,NA,1
131,46,"Directed",5218,NA,1
131,51,"Directed",5219,NA,1
131,54,"Directed",5220,NA,1
131,55,"Directed",5221,NA,1
131,57,"Directed",5222,NA,1
131,63,"Directed",5223,NA,1
131,71,"Directed",5224,NA,1
131,79,"Directed",5225,NA,1
131,93,"Directed",5226,NA,1
131,95,"Directed",5227,NA,1
131,111,"Directed",5228,NA,1
131,114,"Directed",5229,NA,1
131,115,"Directed",5230,NA,1
131,116,"Directed",5231,NA,1
131,117,"Directed",5232,NA,1
131,118,"Directed",5233,NA,1
131,119,"Directed",5234,NA,1
131,120,"Directed",5235,NA,1
131,122,"Directed",5236,NA,1
131,123,"Directed",5237,NA,1
131,125,"Directed",5238,NA,1
131,127,"Directed",5239,NA,1
131,130,"Directed",5240,NA,1
131,133,"Directed",5241,NA,1
131,134,"Directed",5242,NA,1
131,135,"Directed",5243,NA,1
131,136,"Directed",5244,NA,1
131,137,"Directed",5245,NA,1
131,138,"Directed",5246,NA,1
131,139,"Directed",5247,NA,1
131,140,"Directed",5248,NA,1
131,142,"Directed",5249,NA,1
131,144,"Directed",5250,NA,1
131,146,"Directed",5251,NA,1
131,147,"Directed",5252,NA,1
131,148,"Directed",5253,NA,1
132,6,"Directed",5254,NA,1
132,10,"Directed",5255,NA,1
132,19,"Directed",5256,NA,1
132,20,"Directed",5257,NA,1
132,21,"Directed",5258,NA,1
132,22,"Directed",5259,NA,1
132,24,"Directed",5260,NA,1
132,25,"Directed",5261,NA,1
132,27,"Directed",5262,NA,1
132,29,"Directed",5263,NA,1
132,31,"Directed",5264,NA,1
132,34,"Directed",5265,NA,1
132,35,"Directed",5266,NA,1
132,37,"Directed",5267,NA,1
132,40,"Directed",5268,NA,1
132,43,"Directed",5269,NA,1
132,45,"Directed",5270,NA,1
132,51,"Directed",5271,NA,1
132,52,"Directed",5272,NA,1
132,57,"Directed",5273,NA,1
